canonical_smiles,logp,tpsa
CCCN1CCC[C@H](c2cccc(O)c2)C1,2.981600000000002,23.47
O=C1NC(=O)C2(N1)c1ccccc1-c1ccc(F)cc12,1.8891,58.2
COc1nc2[nH]c(=O)[nH]c2nc1NS(=O)(=O)c1cccc(Cl)c1Cl,1.7623999999999995,129.82999999999998
Cc1cccc(NNS(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)c1,4.506520000000003,80.32
COc1ccc(-c2nn(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)cc2-c2ccncc2)cc1Cl,7.534400000000005,69.03999999999999
CC(=O)N[C@H](C(=O)N[C@@](C)(CCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(OCCN)cc1)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@](C)(CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(N)=O)C(C)(C)S)[C@@H](C)O)C(C)(C)S,-2.907900000000008,639.0799999999999
NCC(O)c1ccc(O)c(O)c1,0.0898999999999999,86.71000000000001
O=C(O)COc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,2.2179,104.73
CCCN1CCC[C@@H](c2cccc(O)c2)C1,2.981600000000002,23.47
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,4.505940000000003,85.17
CS(=O)(=O)O.Nc1nc2ccc(Cl)cc2c2nc(-c3ccc[nH]3)nn12,2.0122,139.26000000000002
C=CCC1Oc2cccc(C(=O)OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,5.7572000000000045,47.56
C=C/C=C1\C=C(C)C2(CC2)C(C)(O)C1=O,2.1590000000000003,37.3
Nc1nc2[nH]c(N)nc2c(=O)[nH]1,-1.1894000000000005,126.47
NC1=NC(c2cccs2)Cc2ccsc21,2.8123000000000014,38.38
CN1CCN(C2=Cc3ccccc3Cc3ccccc32)CC1,3.3363000000000023,6.48
Nc1cc(C2=NOC(CNS(=O)(=O)c3cccnc3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl,2.507000000000001,208.82
CCn1ncc2c(N[C@@H](C)C3CCCCC3)c3cc(C#N)ccc3nc21,4.856780000000004,66.53
N=C(N)NCCC[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)C[S+]([O-])C[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,-4.1306299999999965,305.0599999999999
CCOC(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F,1.4577,96.89
CC(C)(C)NCC(O)COC(=O)c1cccc(N)c1,1.1746,84.58
CCN(CC)CCNc1ccc2ncn3c4c(OC)ccc(O)c4c(=O)c1c23,2.9066000000000014,79.1
C=C1C2=C(CC(C)(C)C2=O)C(=O)C(C)(O)C12CC2,1.9521,54.370000000000005
OCCc1ccccc1OCCCc1cc2c(cc1O)CCO2,2.873500000000001,58.92
COc1cccc(Nc2ccc(NC(=O)C3CC3)cc2)c1,3.787300000000002,50.36
C=CCOC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,6.935180000000009,84.23
CCn1c(C)c(C(=O)NCCC(=O)O)s/c1=N\C(=O)c1ccc(C(=N)N)cc1,1.10759,150.63
COc1ccc(CCNCC(O)COC(=O)c2ccccc2C)cc1OC,2.3622200000000007,77.02
Oc1cc2c(cc1OCCc1ccccc1)OCC2,2.9486000000000008,38.69
O=C(c1cc2ccccc2[nH]1)c1cc2cc(O)ccc2[nH]1,3.5858000000000017,68.88
CNc1ccc(C#CC[C@H](NS(=O)(=O)c2ccc3cc(OC)ccc3c2)C(=O)N(C)C2CCCC2)cc1,4.379800000000004,87.74
CC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,4.499500000000005,34.14
C[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,4.109400000000004,34.14
COc1cc(C(C)(C)C)c(OC)cc1CC(C)N,2.891000000000001,44.48
Cc1ccc(CCCC(=O)c2ccc(COC[C@@](C)(N)COP(=O)(O)O)c(C)c2)cc1,3.8523400000000025,119.08
CCN(CC)CCNc1ccc2ncn3c4cc(O)ccc4c(=O)c1c23,2.898000000000001,69.87
O=C(/C=C/c1cc(F)ccc1F)c1ccc(O)cc1,3.5665000000000013,37.3
CCCN(CCc1ccsc1)C1CCc2c(O)cccc2C1,4.265700000000003,23.47
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCNC(=O)c2ccc(Cl)cc2)C(=O)O)cc1,1.8771000000000009,202.34
COc1cccc(C(=O)Nc2nnc(/C=C/c3cc(OC)c(OC)c(OC)c3Br)s2)c1,4.757700000000003,91.8
CC1(C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)C2C1,7.949380000000009,84.23
S=C(Nc1ccc(Cl)cc1)OC(Cn1ccnc1)c1ccc(Cl)cc1Cl,5.9982000000000015,39.08
CCN1C(C(=O)N[C@H](C=O)Cc2ccccc2)Cc2cc(Cl)ccc2S1(=O)=O,2.2017,83.55000000000001
Cc1nc2c(s1)CN=C(c1ccccc1F)c1cc(Cl)ccc1-2,5.262020000000003,25.25
CCCC(=O)Nc1ccc(N(C)c2cccc3c2CCO3)cc1,4.128000000000003,41.57000000000001
CCCCc1nc(C(=O)OCC)c(C(=O)OCC)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,4.474500000000004,124.87999999999998
O=c1c(-c2cccc(Cl)c2)coc2cc(O)cc(O)c12,3.524600000000001,70.67
Cn1c2ccccc2n2c(=O)c(-c3ccccc3)nnc12,2.2482,52.19
COc1cc(/C=C/c2nnc(NC(=O)c3cccc(F)c3)s2)c(Br)c(OC)c1OC,4.888200000000003,82.57000000000002
Oc1cccc([C@H]2CCCN3CCCC23)c1,2.734000000000001,23.47
CS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)NN)cc1)C(c1ccccc1)c1ccccc1,1.8323700000000032,157.48000000000002
CCCS(=O)(=O)NCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2ccc(Cl)c(N)c2)=NO1,2.462900000000001,195.93
CNc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,3.2326000000000024,68.25
Cc1ccc(CCCC(=O)c2ccc(COC[C@@](C)(N)COP(=O)(O)O)cc2)cc1,3.5439200000000017,119.08
COc1cccc(Oc2ccc(NC(=O)C3CC3)cc2)c1,3.836000000000002,47.56
CCOc1cc(OC)c(CC(C)N)cc1OC,1.9922,53.71000000000001
Cc1ccc(/N=C(/S)OC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(C)c1,6.182140000000004,39.41
CC(C)(C)/N=C(\NC#N)Nc1cccc(/C(=C/CCCC(=O)O)c2cccnc2)c1,4.405280000000003,110.4
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,-8.161100000000008,336.43000000000006
COc1cc(NCc2cc3ccccc3o2)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1,7.721220000000005,56.52
CCN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,5.179200000000005,123.60000000000002
NCc1ccc(CNC(=O)[C@@H]2Cc3ccc(cc3)NC(=O)CCN3CCN(CCC(=O)Nc4ccc(cc4)C[C@@H](NS(=O)(=O)NC4CCCCC4)C(=O)N2)CC3)cc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.045300000000012,319.0
O[C@@H]1c2ccc(OCc3ccccc3-c3ccccc3)cc2CC[C@H]1CCN1CCC(c2ccccc2)CC1,7.798100000000009,32.7
CCCc1cc2c(c(C)c1O)CCO2,2.58802,29.46
CN1CCN(C2=Nc3cc(Cl)ccc3Oc3ccccc32)CC1,3.7714000000000025,28.07
CN(C)C(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,6.294180000000007,78.24000000000001
Cc1c(C(=O)N2CCN(C3CC3)CC2)cnn1-c1nn2cccc2c(=O)[nH]1,0.4369199999999991,91.53
CC(C)(CO)Cn1nc(-c2ccc3cc(OC4CC4)ccc3c2)c2c(N)ncnc21,3.788400000000002,99.08
CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3cnccc23)CC1,6.718600000000006,60.5
COc1cccc(Nc2ccc(NC(=O)C(C)C)cc2)c1,4.033300000000002,50.36
CC(=N)NCCCC[C@H](N)C(=O)O,0.1553700000000002,99.2
Cc1nc2c(s1)CN=C(c1ccccc1)c1cc(Cl)ccc1-2,5.122920000000003,25.25
CCC(=O)Nc1ccc(N(C)c2cccc(OC)c2)cc1,3.811600000000003,41.57000000000001
Nc1cc(C2=NOC(CNS(N)(=O)=O)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl,0.9266000000000012,221.95
Oc1ccc2c(ccc3c4ccccc4ccc23)c1O,4.557400000000003,40.46
O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,4.335600000000002,70.23
CN(C(=O)[C@H](Cc1ccc(C(=N)NN)cc1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,2.9190700000000014,128.38
CNc1ccc(C#CC[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(C)C2CCCC2)cn1,3.766200000000003,91.4
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(N[C@@H]4C[C@H]4c4ccc(F)c(F)c4)nc(C#Cc4ccccc4)nc31)[C@H](O)[C@@H]2O,2.5011000000000005,125.19
CS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)s1)C(c1ccccc1)c1ccccc1,2.3892700000000024,145.45000000000002
O=S(=O)(c1cc(Cl)ccc1Cl)N1Cc2ccccc2N(Cc2c[nH]cn2)C(CCc2ccccc2)C1,5.929000000000007,69.30000000000001
CC#CC1Cc2ccsc2C(N)=N1,1.4014,38.38
COc1ccc(-c2nnc3nc4ccccc4n3c2O)cc1,2.6587000000000005,72.54
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,2.950700000000001,50.46
CCCC(=O)Nc1ccc(Oc2cccc3c2CCO3)cc1,4.152400000000003,47.56
C=CCC1Oc2ccc(Cl)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,6.632600000000005,30.49
CCCC(=O)Nc1ccc(Nc2cccc3c2CCO3)cc1,4.103700000000003,50.36
C=CCC1Oc2cccc(Cl)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,6.624000000000005,21.26
CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,3.610100000000007,218.05
CCCC(=O)Nc1ccc(Oc2cccc3c2OCCO3)cc1,3.9887000000000015,56.790000000000006
COc1cccc(Oc2ccc(NC(=O)C(C)C)cc2)c1,4.0820000000000025,47.56
Cc1cc2ncc(-c3ccccc3)nc2cc1C,3.913640000000002,25.78
Cc1cc(N)ccc1C(=O)OCC(O)CNC(C)(C)C,1.4830199999999996,84.58000000000001
O=C(CCCCCCC(=O)Nc1ccc2c(c1)CCC(=O)N2)NO,2.3558,107.53
Nc1nc2ccc(OCc3ccccc3)cc2c2nc(-c3ccco3)nn12,3.6987000000000014,91.47
O=C(N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@H](NC(=O)N5CCCCC5)c5ccccc5)s4)cc3)cc2)s1)c1ccccc1)N1CCCCC1,10.801199999999993,131.07999999999998
CN(C(=O)[C@H](CC#Cc1ccc(N)cc1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,3.9117000000000033,92.5
N#CN1CCC1,0.17318,27.03
CC(C)C[C@@H](NC(=O)[C@H](CC(=O)OC(C)(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,4.212900000000007,218.33
CCC[C@H]1CC[C@@H](n2c(=O)[nH]c3ccc(NC(C)=O)cc3c2=O)CC1,3.179600000000001,83.96000000000001
CCCC(=O)Nc1ccc(Cc2cccc3occc23)cc1,4.762200000000004,42.24
Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccc(O)cc4O)cn(C4CC4)c3c2F)cc(C)n1,5.295440000000005,75.35
Cn1c(=O)c2nc(-c3cccc(O)c3O)nnc2n(C)c1=O,-0.4996000000000002,123.13
C#CCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1,3.449300000000002,47.56
CC(C)Oc1cccc(CC(=O)N2CCCC(CC[N+]3(C)CCC4(CC3)c3ccccc3C[S+]4[O-])(c3ccc(Cl)c(Cl)c3)C2)c1.[I-],4.675800000000004,52.6
CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1,2.80687,160.72
Cn1cc(OCc2ccccc2)c(=O)cc1CNCCCCCCNc1ccnc2cc(Cl)ccc12,5.928000000000006,68.18
CCCCCCCCOC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,9.109680000000004,84.23
C=CCC1Oc2ccc(F)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,6.118300000000005,30.49
COc1cccc(N(C)c2ccc(NC(=O)C(C)C)cc2)c1,4.0576000000000025,41.57
CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)C2C1,3.549080000000001,174.38
CCCCc1cc(OC)c(CC(C)N)cc1OC,2.9361000000000006,44.48
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,2.1354,95.57999999999998
CN(CCCNc1ccnc2cc(Cl)ccc12)Cc1cc(=O)c(OCc2ccccc2)cn1C1CC1,5.8978000000000055,59.39000000000001
O=C1c2ccc(OCc3ccncc3)cc2CCC1CCN1CCC(c2ccccc2)CC1,5.675400000000006,42.43
C=CCc1cc2c(cc1O)CCO2,2.0556,29.46
CC(C)(CNC(=O)C1CCCCC1)NCC(O)COC(=O)c1ccccc1F,2.4081,87.66
O=S(=O)(c1ccc(O)cc1)N1Cc2ccccc2N(Cc2c[nH]cn2)C(CCc2ccccc2)C1,4.327800000000003,89.53000000000002
COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N5CCN(CCO)CC5)cc4)n[nH]c3n2)c1Cl,4.315500000000003,115.84000000000002
CCCc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,4.365160000000004,46.17
C=CCc1cc(C)c(NS(=O)(=O)c2ccc(OC)cc2)c(C)c1,3.8413400000000015,55.400000000000006
Oc1ccc2c(c1O)CCC[C@H]2C1=NCCN1,1.5193999999999996,64.85
COc1cccc(Oc2ccc(NC(=O)CC(C)C)cc2)c1,4.472100000000003,47.56
CC1(C)CC[C@]2(C(=O)Nc3ccccc3)CC[C@]3(C)C(C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)C2C1,7.844680000000009,87.03
CCCn1cc(CCN(C)C)c2cc(OC)ccc21,3.164000000000001,17.4
C=CCC1Oc2c(Br)ccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,6.741700000000005,30.49
COc1cc(O)c2c(=O)c(-c3cccc(Cl)c3)cn(C)c2c1,3.573100000000002,51.46
COc1ccc(NC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)NC(Cc2ccccc2)C(=O)O)cc1,3.2814000000000005,145.86
COc1ccc(S(=O)(=O)N2CCN(C(C)C)C(=O)C[C@@H]2C(=O)NO)cc1,0.2006000000000009,116.25
C#CC1Cc2sccc2C(N)=N1,1.0113,38.38
CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(C(=O)O)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,5.158600000000003,132.79999999999998
CCCNC(=O)N1CCN(c2cc(N)c3cc(OC)c(OC)cc3n2)CC1,2.0758,92.95000000000002
O=C(O)CN(C(=O)c1cccc([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1,2.2344,143.89
CCCC[C@@H](C[C@@H](CCc1ccc(/C=C/c2ccccc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,5.963800000000006,95.5
CCCC[C@@H](C[C@@H](CCc1ccc(OCc2ccccc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,5.372400000000004,104.73
CCN1CCC[C@@H]1CNC(=O)c1c(OC)ccc(I)c1O,2.2195000000000005,61.80000000000001
C=CCOc1ccc2c(c1OC)-c1ccc3c(c1C(CC=C)O2)C(C)=CC(C)(C)N3,6.544000000000005,39.72
CCCc1ccc(CC[C@H](C[C@H](C)C(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)Nc2ccccc2)cc1,5.468300000000005,95.5
CCOC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,6.769080000000009,84.23
CN[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)c1ccccc1,-0.4388999999999952,163.14
BrC1=NOC2CC3CNCC(C3)C12,1.3392,33.62
COc1ccc([C@@H]2[C@@H](C(=O)O)[C@H](c3ccc4c(c3)OCO4)CN2CCOc2ccccc2)cc1,4.344200000000003,77.46000000000001
Cc1ccc(NC(=S)OC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.653220000000004,39.08
CCN(CC)CCNc1ccc2ncn3c4c(OC)ccc(OC)c4c(=O)c1c23,3.209600000000002,68.1
Cc1c(C(=O)N2CCC(C(F)F)CC2)cnn1-c1nc2c(c(=O)[nH]1)CCC2,1.87002,83.88
N#CC(C(=O)NCC(=O)NC1CC1)c1nc2ccc(-c3ccc4c(c3)C(=O)NC4)cc2s1,2.20868,123.98000000000002
CC1=C/C(=C\C(C)C)C(=O)C(C)(O)C12CC2,2.6290000000000013,37.3
NCCCC[C@H](N)C(=O)O,-0.4726999999999995,89.34
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1.8551,54.12
CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NCCCN3CCCC3=O)cnc21,3.467600000000002,101.37999999999998
N#Cc1ccc(S(=O)(=O)N2Cc3ccccc3N(Cc3c[nH]cn3)C(CCc3ccccc3)C2)c(Cl)c1,5.147280000000005,93.09
Cc1[nH]cnc1CN1c2ccccc2CN(S(=O)(=O)c2ccc(C(C)(C)C)cc2)CC1CCc1ccccc1,6.228120000000007,69.30000000000001
CCCC(=O)Nc1ccc(C(=O)c2cccc(OC)c2)cc1,3.6648000000000014,55.400000000000006
N=C(N)c1ccc(C(=O)Nc2cccc(CCC(=O)O)c2)cc1,2.240170000000001,116.27
CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)N[C@H](C)C(=O)O)C(=O)Nc1ccccc1,3.2201000000000004,107.53
CCCn1c(=O)[nH]c2[nH]c(-c3ccc(S(=O)(=O)Oc4cccc([N+](=O)[O-])c4)cc3)nc2c1=O,2.1658,170.05
O=C(C[C@@H](Cc1ccc(-c2cccc(F)c2)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)NO,3.321400000000001,98.66
Cn1cc(C2=NCC3(CN4CCC3CC4)O2)c2cc(O)ccc21,2.1251,49.99
Cc1ccc(CCCC[C@@H]2N[C@@H](CO)[C@H](O)[C@H]2O)cc1,0.7623199999999992,72.72
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,3.566400000000004,80.92
CN(C)CCNc1ccc2c(CN(CCO)CCO)nn3c4cccc(O)c4c(=O)c1c23,0.9044,113.57
O=C(c1ccc(Cl)cc1)C(Nc1ccc(Cl)cc1)NC(Cn1ccnc1)c1ccc(Cl)cc1Cl,7.148700000000004,58.95
CC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,4.499500000000005,34.14
CC(C)(C)c1ccc(S(=O)(=O)N2Cc3ccccc3N(Cc3c[nH]cn3)C(CCc3ccccc3)C2)cc1,5.919700000000006,69.30000000000001
CCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,4.889600000000005,34.14
COc1cc(CC(C)N)c(OC)cc1CCCc1ccccc1,3.7688000000000033,44.48
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,2.0882,69.64000000000001
N#CN/C(=N\C(Cn1ccnc1)c1cc(C(F)(F)F)ccc1C(F)(F)F)Nc1ccc(Cl)cc1Cl,6.507580000000003,78.03
O=C(CCCCCn1cc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cn1)NO,4.532900000000002,116.99
O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1,0.4092,109.54000000000002
COc1cc2nc(N(C)C)nc(N)c2cc1OC,1.2952,73.5
O=C(NCCNS(=O)(=O)c1ccccc1)C(=O)[C@H](Cc1ccccc1)NC(=O)C1Cc2cc3c(cc2S(=O)(=O)N1)OCCO3,0.0521000000000025,186.07
CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCCN2CCCC2=O)Cc2cc3c(cc2S1(=O)=O)OCCO3,0.8184000000000018,151.41999999999996
CCNC(=O)NCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2ccc(Cl)c(N)c2)=NO1,2.4526000000000003,190.89
CC1(C)CC[C@]2(C(=O)N3CCCCC3)CC[C@]3(C)C(C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)C2C1,7.218480000000009,78.24000000000001
Nc1cc(C2=NOC(CNC=O)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl,1.8795000000000008,178.86
N#Cc1ccc(C(=O)C(Nc2ccc(Cl)cc2)NC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,6.366980000000003,82.74
O=S(=O)(c1cccc2ccccc12)N1Cc2ccccc2N(Cc2c[nH]cn2)C(CCc2ccccc2)C1,5.775400000000005,69.30000000000001
CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NC[C@@H]3CCCO3)cnc21,3.634100000000002,90.3
O=C([O-])[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21.[Na+],-5.426299999999999,89.89999999999999
COc1cc2nc(N3CCN(c4nccc(N(C)C)n4)CC3)cc(N)c2cc1OC,2.016799999999999,92.87
O=C(NCCCn1ccnc1)c1cc2ccccc2o1,2.4494,60.06
c1ccc2c(c1)c(C1=NCC3(CN4CCC3CC4)O1)cn2CC1CC1,3.292500000000002,29.76
N#Cc1ccc(S(=O)(=O)N2Cc3ccccc3N(Cc3c[nH]cn3)C(CCc3ccccc3)C2)cc1,4.493880000000003,93.09
CC1(C(=O)O)C2CCC(O2)C1C(=O)O,0.3392999999999996,83.83
CCCCOC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,7.549280000000009,84.23
CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCNS(=O)(=O)c2ccc(F)cc2)Cc2cc3c(cc2S1(=O)=O)OCCO3,0.9235000000000004,177.27999999999997
C=CCC1Oc2cccc(OCC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,6.369300000000005,30.49
C=CCC1Oc2ccc(Br)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,6.741700000000005,30.49
COc1cc2nc(N3CCNCC3)cc(N)c2cc1OC,1.2437999999999998,72.64
C=CCC1Oc2cccc(CN)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,5.429300000000004,47.28
Cn1nnnc1C(/C=C/C(O)CC(O)CC(=O)[O-])=C(c1ccc(F)cc1)c1ccc(F)cc1.[Na+],-1.740499999999998,124.19
CN(C)CC(=O)Nc1ccc(C(=O)Nc2cc(C(=O)NCCn3nc4c5c(cccc53)C(=O)c3ccccc3-4)n(C)c2)n1C,3.107100000000001,135.29000000000002
Cc1cccc(Oc2cnc(O)nc2)c1,2.28292,55.24
C=CCOc1cccc2c1-c1ccc3c(c1C(CC=C)O2)C(C)=CC(C)(C)N3,6.535400000000005,30.49
C=CCC1Oc2ccc(O)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,5.684800000000004,50.72
Oc1cccc([C@@H]2CCCN3CCCC23)c1,2.734000000000001,23.47
CN(C)C(=O)COc1cccc(-c2ccc(Cl)cc2)c1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,7.503500000000009,157.89999999999998
C#CCOc1cccc2c1-c1ccc3c(c1C(CC=C)O2)C(C)=CC(C)(C)N3,5.982600000000005,30.49
COc1cccc(Oc2ccc(NC(C)=O)cc2)c1,3.4459000000000017,47.56
C=CCC1Oc2cccc(C#N)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,5.842280000000004,45.05
Nc1nc(O)c2nc(N)n(Cc3ccccc3)c2n1,0.7445999999999998,115.87
COc1ccc2[nH]cc(CCN)c2c1,1.6777,51.04
COc1cc(CC(C)N)c(OC)cc1Cl,2.2469,44.48
CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC,2.839900000000001,69.03999999999999
Cn1cc(C2=NCC3(CCN4CCCC3C4)O2)c2ccccc21,2.809600000000001,29.76
C[N+](C)(CCCCCC[N+](C)(C)CCCN1C(=O)c2cc(F)c(F)cc2C1=O)CCCN1C(=O)c2ccccc2C1=O.[Br-].[Br-],-1.6415999999999913,74.76
COc1ccc(NC(=O)N2C[C@@H](c3ccc4c(c3)OCO4)[C@H](C(=O)O)[C@H]2c2ccc(OC)cc2)cc1,4.505900000000003,106.56
C=CCC1Oc2ccc(OCC#N)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,5.881580000000005,63.510000000000005
COC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C(=O)O)=C[C@]34C)[C@]1(C)CC2,5.940000000000006,97.74
